,DN,target,Name,x_centroid,y_centroid,area_m,perimeter,glaciersum,mean_elevation,median_elevation,std_elevation,min_elevation,max_elevation,range_elevation,variance_elevation,region,region_name,mean_slope,median_slope,std_slope,min_slope,max_slope,range_slope,variance_slope,glarea_percent,glacier,x_wgs,y_wgs,M,Rc,Cc,mean_annual_T,mean_jan_T,mean_july_T,mean_monsoon_T,mean_no_monsoon_T,count_zeros
1104,31,1,DF,5866467.484,-1219356.23,972755.104,6952.434,0.0,4891.679968701095,4888.0,330.343270160326,4241.0,5626.0,1385.0,109126.67614021811,8,interior tibet,35.27886558287953,36.12911033630371,7.734535167572245,12.89686107635498,51.85644912719727,38.959588050842285,59.82303425841182,0.0,0,78.258,34.019,1366002.620557662,0.2528946446308505,2.0026559689557515,-9.042786,-23.263092,6.707733,-0.6187744,-17.50084,6.8125
1106,32,1,DF,5865384.215,-1218590.56,761.154,110.356,0.0,4199.0,4199.0,0.0,4199.0,4199.0,0.0,0.0,8,interior tibet,23.6810359954834,23.6810359954834,0.0,23.6810359954834,23.6810359954834,0.0,0.0,0.0,0,78.263,34.031,0.0,0.7853992767671734,1.1363991945282856,-9.042786,-23.263092,6.707733,-0.6187744,-17.50084,6.8125
1108,33,1,DF,5865936.754,-1220809.45,5149969.508,13628.978,0.0,5079.136121785397,5054.0,396.3906093347327,4194.0,6064.0,1870.0,157125.51516876067,8,interior tibet,31.332028935214947,32.07368087768555,8.234831816851859,1.557186484336853,59.05245590209961,57.49526941776276,67.81245505183568,0.0,0,78.244,34.021,4243692.775463983,0.3484078573365242,1.70620887001754,-8.505585,-22.82428,7.3625793,0.022857666,-17.069336,6.5
1111,34,1,DF,5862148.838,-1215174.67,15811456.78,23892.095,242981.127,5221.854378279498,5239.0,466.25109448924496,4173.0,6355.0,2182.0,217390.08311241888,8,interior tibet,35.34738564407488,36.443973541259766,9.935105995112249,0.0,73.6623764038086,73.6623764038086,98.70633113411536,1.5367409238808925,1,78.289,34.071,8676422.43958999,0.3480753619644415,1.7070235946451793,-10.318573,-24.783218,5.8596497,-1.5935059,-19.07866,7.0
1112,35,1,DF,5864823.238,-1217882.44,2283.463,220.712,0.0,4150.666666666667,4152.0,6.599663291074444,4142.0,4158.0,16.0,43.55555555555557,8,interior tibet,16.378236452738445,15.760188102722168,0.991649070785745,15.597047805786133,17.77747344970703,2.180425643920898,0.983367879590232,0.0,0,78.269,34.038,764.5695050157311,0.5890497155387084,1.312200474408612,-9.042786,-23.263092,6.707733,-0.6187744,-17.50084,6.8125
1113,36,1,DF,5865329.037,-1217293.88,761.154,110.356,0.0,4200.999999999966,4201.0,6.137317546505495,4193.0,4208.0,15.0,37.66666666664423,8,interior tibet,19.278892517116297,19.278892517089844,1.024802195782255,18.47830581665039,20.86310195922852,2.384796142578125,1.050219540480131,0.0,0,78.275,34.034,413.8352933233221,0.7853992767671734,1.1363991945282856,-9.042786,-23.263092,6.707733,-0.6187744,-17.50084,6.8125
1114,37,0,FF,5864944.377,-1212267.41,21279588.75,26982.065,3509.506,5257.554494402118,5285.0,387.2868242590404,4179.0,6179.0,2000.0,149991.08424465283,8,interior tibet,30.176279121736908,32.347660064697266,11.015177456305864,0.820855259895325,62.54072952270508,61.71987426280975,121.33413439390893,0.0164923581993566,1,78.322,34.049,9225960.925562171,0.3673015205150792,1.661746614439061,-9.042786,-23.263092,6.707733,-0.6187744,-17.50084,6.8125
1116,38,1,DF,5867497.864,-1213324.94,1437820.337,7393.858,0.0,4904.43197458973,4925.0,322.25398568678537,4185.0,5570.0,1385.0,103847.63129101889,8,interior tibet,35.768600637537894,35.98394012451172,7.52637540136259,9.319853782653809,61.62814712524414,52.30829334259033,56.646326682235895,0.0,0,78.317,34.021,1660741.6764632077,0.3305006172142271,1.7518222106937378,-9.042786,-23.263092,6.707733,-0.6187744,-17.50084,6.8125
1122,39,1,DF,5868052.364,-1212876.9,376010.189,4303.888,0.0,4883.012145748988,4887.5,231.18237681634923,4356.0,5394.0,1038.0,53445.29135045649,8,interior tibet,36.5982691305369,37.69928359985352,5.442631139931927,15.127344131469728,50.60829162597656,35.48094749450684,29.622233725356708,0.0,0,78.322,34.016,636498.1713068122,0.2550865470991984,1.9940332149966324,-9.042786,-23.263092,6.707733,-0.6187744,-17.50084,6.8125
1124,40,1,DF,5868000.876,-1210992.37,4432962.225,11973.636,0.0,5188.911744505494,5226.0,391.0143891382578,4261.0,5964.0,1703.0,152892.2525131649,8,interior tibet,39.770782749035526,40.00663757324219,8.289810701692389,3.478552103042603,64.64486694335938,61.16631484031677,68.72096146989365,0.0,0,78.339,34.021,3585598.547189161,0.3885543646143297,1.615661104454698,-9.042786,-23.263092,6.707733,-0.6187744,-17.50084,6.8125
1127,41,1,DF,5868928.396,-1209998.2,1446954.188,7890.461,0.0,5069.803261441347,5074.0,413.3073327430808,4236.0,5792.0,1556.0,170822.95129919972,8,interior tibet,39.24811477933289,39.9510383605957,8.913543528991411,1.513333916664124,63.23128890991211,61.71795499324799,79.45125824322467,0.0,0,78.351,34.013,1871703.2016101184,0.292051801821039,1.8635721894769568,-8.94162,-23.157242,6.7626038,-0.58480835,-17.33171,6.4375
1128,42,1,DF,5869685.681,-1208259.12,3304170.504,10594.185,0.0,5018.36535360516,5012.0,240.35364913530373,4328.0,5697.0,1369.0,57769.87665265671,8,interior tibet,28.26710932234469,29.450119018554688,8.99929155931958,0.820855259895325,56.29952621459961,55.478670954704285,80.98724856964064,0.0,0,78.368,34.009,2488482.970797097,0.3699450400635642,1.655798791287958,-8.94162,-23.157242,6.7626038,-0.58480835,-17.33171,6.4375
1129,43,1,DF,5871700.447,-1207578.69,583805.293,5297.093,0.0,4874.949152542373,4894.0,276.58523779108214,4269.0,5326.0,1057.0,76499.39376394945,8,interior tibet,34.5889401510455,34.79814910888672,6.908385434855292,2.568138122558594,51.23780059814453,48.66966247558594,47.725789316520746,0.0,0,78.379,33.991,807623.6003231684,0.2614584586046287,1.9695854053516912,-8.94162,-23.157242,6.7626038,-0.58480835,-17.33171,6.4375
1130,44,0,FF,5909571.629,-1189328.33,6860283.058,16332.702,0.0,5165.91035171419,5162.0,293.02161200495885,4522.0,5912.0,1390.0,85861.66510198465,8,interior tibet,25.570648888511027,25.76433563232422,7.977452122647562,1.323444604873657,50.359676361083984,49.03623175621033,63.6397423691341,0.0,0,78.621,33.649,3640707.7466286416,0.3231735604197136,1.7715697430178503,-8.025848,-22.661316,7.6386414,0.22842407,-16.31366,6.6875
1131,45,1,DF,5906707.793,-1191333.02,11827575.55,22622.999,110672.146,5498.5497136237855,5562.0,367.95505584106974,4515.0,6290.0,1775.0,135390.92311900476,8,interior tibet,27.720992694510034,28.93515014648437,9.942273295256186,0.367117762565613,60.36450958251953,59.99739181995392,98.84879827756431,0.9357128646707312,1,78.597,33.673,6104445.5290565705,0.2904057708245171,1.8688461259782303,-7.6352234,-22.023651,7.8315735,0.48825073,-15.791687,6.0625
1132,46,1,DF,5903960.857,-1191149.24,4838657.428,15063.607,50592.501,5446.518955482145,5509.0,427.4398496506271,4556.0,6289.0,1733.0,182704.82506935069,8,interior tibet,28.9821783338344,28.21575164794922,11.38538197780259,1.03826630115509,67.9559326171875,66.91766631603241,129.626922780472,1.0455896445000403,1,78.593,33.701,3812071.173034508,0.2679642062006745,1.9455292860110416,-7.6352234,-22.023651,7.8315735,0.48825073,-15.791687,6.0625
1133,47,1,DF,5902996.997,-1190629.56,2259105.749,12746.129,0.0,5228.706199460917,5193.5,341.7904112823901,4625.0,6007.0,1382.0,116820.68524458536,8,interior tibet,23.641455932407368,23.46021747589112,8.006918259180479,1.641373753547668,56.62879943847656,54.987425684928894,64.11074000919774,0.0,0,78.596,33.712,2077190.479602936,0.1747389837940627,2.4092466449857914,-7.6352234,-22.023651,7.8315735,0.48825073,-15.791687,6.0625
1134,48,1,DF,5902118.18,-1192327.2,7905975.627,19411.795,582356.891,5620.008565928778,5737.0,475.68818029638857,4598.0,6527.0,1929.0,226279.2448736895,8,interior tibet,28.020419269025727,26.78147315979004,13.610458429493592,0.0,73.62307739257812,73.62307739257812,185.2445786609732,7.366034484234565,1,78.579,33.717,5423878.635540042,0.2636537438507588,1.9613684921281944,-7.6352234,-22.023651,7.8315735,0.48825073,-15.791687,6.0625
1135,49,0,FF,5900127.031,-1190892.76,5158342.204,20305.521,325499.204,5128.682307805814,5063.0,442.6266517193275,4347.0,6274.0,1927.0,195918.3528122629,8,interior tibet,18.486251018243287,15.655548095703123,9.656846348436948,1.641373753547668,61.15220642089844,59.51083266735077,93.25468139732,6.310151423214884,1,78.589,33.74,4376599.33030625,0.1572141889631544,2.5399799939527097,-7.6352234,-22.023651,7.8315735,0.48825073,-15.791687,6.0625
1136,50,1,DF,5869634.011,-1222296.32,2725693.291,8773.31,0.0,5195.936051382296,5213.0,340.16406441082864,4436.0,5878.0,1442.0,115711.59071649438,8,interior tibet,36.07070110051268,36.85104370117188,6.723954252082008,1.834985971450806,53.75013732910156,51.91515135765076,45.21156078409172,0.0,0,78.237,33.981,2380694.962473547,0.4449998851166052,1.5097193322271063,-8.505585,-22.82428,7.3625793,0.022857666,-17.069336,6.5
1137,51,1,DF,5870297.645,-1220187.95,10436185.62,17712.153,0.0,5248.142732112902,5256.0,381.389426708632,4350.0,6079.0,1729.0,145457.89480513893,8,interior tibet,32.88180017127883,33.468345642089844,7.108579698247785,0.734205365180969,52.114837646484375,51.380632281303406,50.53190532634056,0.0,0,78.258,33.979,5585549.31730429,0.4180314426285955,1.557656498494707,-9.042786,-23.263092,6.707733,-0.6187744,-17.50084,6.8125
1139,52,1,DF,5873412.621,-1220328.67,761.154,110.356,0.0,4444.0,4444.0,0.0,4444.0,4444.0,0.0,0.0,8,interior tibet,10.196599006652832,10.196599006652832,0.0,10.196599006652832,10.196599006652832,0.0,0.0,0.0,0,78.263,33.947,0.0,0.7853992767671734,1.1363991945282856,-9.804535,-23.491196,5.309845,-1.761383,-17.88002,7.0
1143,53,1,DF,5875233.496,-1219169.93,761.154,110.356,0.0,4465.000000000204,4468.0,4.242640686975228,4465.0,4471.0,6.0,17.99999999877764,8,interior tibet,12.02404308325444,12.964902877807615,1.330576681793584,12.024043083190918,13.905762672424316,1.881719589233398,1.770434306132823,0.0,0,78.277,33.931,165.5341173293288,0.7853992767671734,1.1363991945282856,-9.804535,-23.491196,5.309845,-1.761383,-17.88002,7.0
1144,54,1,DF,5875924.318,-1215391.26,10481854.87,16884.482,85343.362,5407.864933556024,5439.0,401.8138762762386,4487.0,6195.0,1708.0,161454.39116813638,8,interior tibet,34.05674773127016,35.33469009399414,7.858315556204613,1.160785317420959,54.05730438232422,52.89651906490326,61.753123380887416,0.8142009506758225,1,78.314,33.932,5529768.337414839,0.4620324977669756,1.4816304811170178,-9.804535,-23.491196,5.309845,-1.761383,-17.88002,7.0
1146,55,1,DF,5878086.021,-1215217.54,4942935.558,13628.978,0.0,5490.412688635664,5518.0,401.9550539716774,4612.0,6221.0,1609.0,161567.8654133741,8,interior tibet,34.15090796941605,35.57469940185547,8.03754866521176,2.231990814208984,52.73659133911133,50.50460052490234,64.60218854564735,0.0,0,78.319,33.911,3577243.6246823617,0.3344015113177048,1.7415744710653838,-9.804535,-23.491196,5.309845,-1.761383,-17.88002,7.0
1147,56,1,DF,5879490.05,-1215750.61,3576663.718,10318.295,0.0,5224.469674398808,5207.0,302.0317362493001,4648.0,6058.0,1410.0,91223.16970176678,8,interior tibet,32.390411276593056,33.38269805908203,7.693785428816043,4.662391662597656,50.60984802246094,45.94745635986328,59.19433422466207,0.0,0,78.317,33.896,2666601.7958735046,0.4221551510806982,1.5500300554027948,-9.804535,-23.491196,5.309845,-1.761383,-17.88002,7.0
1149,57,1,DF,5880476.875,-1213859.38,12724215.23,21133.192,0.0,5374.54537297362,5352.0,421.3394990151244,4528.0,6221.0,1693.0,177526.97343031605,8,interior tibet,28.43573369742824,29.24029541015625,7.866256726321938,3.154917001724243,61.55557632446289,58.40065932273865,61.87799488440513,0.0,0,78.337,33.89,6039103.342282882,0.3580227904546779,1.6831422787786217,-9.804535,-23.491196,5.309845,-1.761383,-17.88002,7.0
1150,58,1,DF,5882434.189,-1211179.44,18192347.2,24278.341,73471.731,5461.775992636291,5482.0,386.3638363562939,4533.0,6203.0,1670.0,149277.01404395307,8,interior tibet,28.29373122348401,29.769248962402344,8.451145217327767,1.03826630115509,51.759883880615234,50.721617579460144,71.421855484362,0.4038606464151036,1,78.366,33.876,7122965.471352504,0.3878471334588836,1.6171334956983614,-8.233124,-22.186218,7.033661,-0.1696167,-16.329224,6.3125
1152,59,1,DF,5884435.677,-1212419.08,1040497.83,6069.585,0.0,5085.407461594733,5086.0,204.5345279209471,4668.0,5635.0,967.0,41834.37311184469,8,interior tibet,33.10003302079007,33.83682632446289,7.241605806268775,0.519175827503204,50.46395111083984,49.94477528333664,52.44085465338564,0.0,0,78.358,33.853,986386.372248152,0.3549221039313947,1.6904784627640863,-8.233124,-22.186218,7.033661,-0.1696167,-16.329224,6.3125
1153,60,1,DF,5885551.791,-1213086.55,3044.617,275.89,0.0,4546.5,4547.0,10.523782589924592,4532.0,4560.0,28.0,110.75,8,interior tibet,20.976171016693115,21.06109046936035,2.173465903970231,17.86038589477539,23.922117233276367,6.061731338500977,4.723954035721135,0.0,0,78.354,33.841,1544.9853487978453,0.5026557022275211,1.4204987598799297,-10.392975,-24.008377,4.5568237,-2.49469,-18.323792,6.6875
1155,61,1,DF,5884786.01,-1210033.15,985694.725,5241.915,0.0,5457.986872586873,5480.0,253.24935561834548,4846.0,5875.0,1029.0,64135.236121107206,8,interior tibet,35.52974911776288,37.01300430297852,6.680422828097846,1.160785317420959,47.2783317565918,46.11754643917084,44.628049162170825,0.0,0,78.381,33.855,1021613.424106068,0.4507880011099274,1.4999956234271237,-8.233124,-22.186218,7.033661,-0.1696167,-16.329224,6.3125
1156,62,1,DF,5884644.874,-1208651.82,2559000.515,9435.446,0.0,5581.56989886972,5608.0,319.0989610736587,4863.0,6209.0,1346.0,101824.14695828834,8,interior tibet,32.52318595974733,33.233924865722656,7.550339985801715,2.075851202011108,51.332218170166016,49.25636696815491,57.00763390119624,0.0,0,78.393,33.859,2153179.550579501,0.3612063448334225,1.6757085305795916,-8.233124,-22.186218,7.033661,-0.1696167,-16.329224,6.3125
1157,63,1,DF,5886379.462,-1208189.5,761.154,110.356,0.0,4918.999999999966,4919.0,2.886751345944243,4915.0,4922.0,7.0,8.333333333310899,8,interior tibet,9.129340171778123,9.129340171813965,0.633877686942542,8.03200912475586,9.164939880371094,1.132930755615234,0.401800922003627,0.0,0,78.401,33.843,193.12313688421696,0.7853992767671734,1.1363991945282856,-10.392975,-24.008377,4.5568237,-2.49469,-18.323792,6.6875
1158,64,1,DF,5888627.216,-1204385.19,6478944.79,14235.936,296949.359,5795.639097744361,5850.0,294.519217484372,5032.0,6411.0,1379.0,86741.56946760681,8,interior tibet,30.302518828022748,31.56178951263428,10.178472128507057,0.820855259895325,64.54120635986328,63.72035109996796,103.60129487079492,4.583298185505915,1,78.441,33.828,3510075.0774592254,0.4017372379721866,1.588931303118313,-10.392975,-24.008377,4.5568237,-2.49469,-18.323792,6.6875
1159,65,1,DF,5890214.336,-1206203.09,2283.463,220.712,0.0,5264.333333333333,5264.0,10.208928554075705,5252.0,5277.0,25.0,104.22222222222224,8,interior tibet,20.395795822143555,19.765117645263672,1.914598816581301,18.430736541748047,22.991533279418945,4.560796737670898,3.665688628454518,0.0,0,78.427,33.808,1194.63985158708,0.5890497155387084,1.312200474408612,-10.392975,-24.008377,4.5568237,-2.49469,-18.323792,6.6875
1160,66,1,DF,5892365.249,-1208167.19,346325.174,5628.161,0.0,5035.58021978022,5042.0,206.45492721507108,4639.0,5541.0,902.0,42623.63697138029,8,interior tibet,27.49380845080365,28.57437324523925,8.498265083762332,3.380775451660156,48.84387969970703,45.46310424804688,72.220509433894,0.0,0,78.413,33.783,530821.5772433295,0.1373918274886435,2.717038019931629,-10.392975,-24.008377,4.5568237,-2.49469,-18.323792,6.6875
1162,67,1,DF,5895813.363,-1201020.11,5382121.547,15946.456,753065.01,5791.038184132372,5815.0,294.8223010217988,5032.0,6496.0,1464.0,86920.18917978814,8,interior tibet,28.215192107378112,26.24343490600586,13.069852761819927,1.513333916664124,69.88495635986328,68.37162244319916,170.821051215652,13.991973303162563,1,78.486,33.763,3396392.1421412625,0.2659714418669081,1.9528040265789024,-9.00589,-22.850266,6.07489,-1.075592,-16.968048,6.8125
1163,68,1,DF,5898308.657,-1203116.18,576954.905,5352.271,0.0,5573.405013192612,5574.5,261.40940973869675,4977.0,6090.0,1113.0,68334.87949993384,8,interior tibet,34.14279725494988,34.40777397155762,6.289692718715531,8.476666450500488,47.73458862304688,39.25792217254639,39.56023449586317,0.0,0,78.471,33.734,845407.505710675,0.2530903254335935,2.0018816266264547,-10.951019,-24.733368,4.130829,-2.9968262,-18.937485,6.4375
1164,69,1,DF,5899042.824,-1203830.43,761.154,110.356,0.0,5012.0000000002365,5015.5,4.949747468138624,5012.0,5019.0,7.0,24.49999999834472,8,interior tibet,29.10536956760845,25.21513938903809,5.501616279473035,21.32490921020508,29.105369567871094,7.780460357666016,30.26778168656272,0.0,0,78.466,33.725,193.12313688421696,0.7853992767671734,1.1363991945282856,-10.951019,-24.733368,4.130829,-2.9968262,-18.937485,6.4375
1165,70,1,DF,5899075.4,-1201159.12,4534956.891,12580.595,532947.123,5870.654078549849,5924.0,326.0163909264646,5034.0,6598.0,1564.0,106286.6871527174,8,interior tibet,33.49269970466163,34.94131088256836,10.855193424264357,0.734205365180969,72.88417053222656,72.1499651670456,117.8352242781921,11.751977710255153,1,78.491,33.73,3330606.538041913,0.3600647976507888,1.6783627564318602,-10.951019,-24.733368,4.130829,-2.9968262,-18.937485,6.4375
